date,SPY,QQQ,IWM,EFA,EEM,XLK,XLF,XLE,XLV,XLY,XLP,XLI,XLU,TLT,IEF,LQD,HYG,SHY,GLD,SLV,DBC,VNQ
2017-07-01,214.47430419921875,135.03062438964844,126.61278533935547,51.18043518066406,35.74681854248047,26.152584075927734,21.201007843017578,22.73311996459961,68.65442657470703,41.82215881347656,43.43380355834961,58.72209167480469,20.058259963989258,95.9968490600586,86.36265563964844,87.94639587402344,55.15195846557617,69.67745208740234,120.75,15.899999618530273,12.715381622314453,59.25582504272461
2017-08-01,215.10009765625,137.8306121826172,125.02021789550781,51.15748596191406,36.58744812011719,26.91666603088379,20.871461868286133,21.487607955932617,69.85751342773438,41.043949127197266,42.95487976074219,58.851036071777344,20.71782112121582,99.26914978027344,87.62147521972656,88.54198455810547,55.1881103515625,69.81843566894531,125.81999969482422,16.649999618530273,12.766108512878418,59.10112380981445
2017-09-01,219.43421936035156,137.4236602783203,132.90158081054688,52.365692138671875,36.57113265991211,27.13680076599121,21.942800521850586,23.6755428314209,70.49420166015625,41.38209533691406,42.64774703979492,61.313636779785156,20.14668846130371,96.96319580078125,86.35836791992188,88.4981918334961,55.51960372924805,69.6880874633789,121.58000183105469,15.739999771118164,13.019740104675293,59.0337028503418
2017-10-01,224.60499572753906,143.75392150878906,133.87026977539062,53.24506378173828,37.770843505859375,28.90460205078125,22.57069969177246,23.478479385375977,69.95942687988281,42.25953674316406,41.94459533691406,61.77133560180664,20.93280792236328,96.92578125,86.1952133178711,88.668701171875,55.566680908203125,69.62450408935547,120.66999816894531,15.789999961853027,13.535457611083984,58.401371002197266
2017-11-01,231.4702606201172,146.58839416503906,137.80763244628906,53.61212921142578,37.62393569946289,29.313264846801758,23.351335525512695,23.889892578125,71.99498748779297,44.400306701660156,44.2831916809082,64.3447494506836,21.494863510131836,97.64612579345703,85.95448303222656,88.55937957763672,55.36236572265625,69.47402954101562,121.0999984741211,15.510000228881836,13.662271499633789,59.95732879638672
2017-12-01,234.27749633789062,147.4724884033203,137.25851440429688,54.33528518676758,39.0391845703125,29.473257064819336,23.79224395751953,25.148752212524414,71.59867858886719,45.491790771484375,45.2808952331543,65.70152282714844,20.192665100097656,99.41609191894531,86.11328887939453,89.64019775390625,55.4984016418457,69.45997619628906,123.6500015258789,15.989999771118164,14.042718887329102,59.868927001953125
2018-01-01,247.48117065429688,160.38670349121094,140.76963806152344,57.063236236572266,42.27864456176758,31.54720687866211,25.35224723815918,26.050151824951172,76.29225158691406,49.69568634033203,46.02111053466797,69.22667694091797,19.564043045043945,96.1795425415039,84.26164245605469,88.54145050048828,55.523841857910156,69.26117706298828,127.6500015258789,16.350000381469727,14.456982612609863,57.32207107543945
2018-02-01,238.48265075683594,158.3133087158203,135.35885620117188,54.30435562133789,39.784847259521484,31.418167114257812,24.610610961914062,23.227615356445312,72.86297607421875,47.971710205078125,42.51103210449219,66.55240631103516,18.805089950561523,93.25432586669922,83.47570037841797,86.5606460571289,55.04228973388672,69.19154357910156,125.0,15.460000038146973,14.034262657165527,52.9210205078125
2018-03-01,231.94569396972656,151.85597229003906,137.00692749023438,53.84841537475586,40.00025177001953,30.245073318481445,23.587963104248047,23.627840042114258,70.73786163330078,46.82773208618164,42.1254997253418,64.7632827758789,19.519023895263672,95.9210433959961,84.4404296875,87.04258728027344,54.914669036865234,69.36251831054688,125.79000091552734,15.40999984741211,14.355527877807617,54.98005294799805
2018-04-01,233.1444549560547,152.6240997314453,138.35147094726562,54.66757583618164,38.87348556518555,30.26356315612793,23.485292434692383,25.871089935302734,71.48523712158203,47.94190216064453,40.38060760498047,62.95872497558594,19.916902542114258,93.91808319091797,83.36258697509766,85.6795425415039,55.177974700927734,69.19966888427734,124.58999633789062,15.380000114440918,14.845884323120117,55.43172073364258
